date,product,category,region,quantity,price,revenue
2022-10-09,"Monitor 27""",Electronics,Bandung,4,3765804,15063216
2022-10-09,External SSD 1TB,Storage,Bandung,1,1691902,1691902
2022-10-09,Power Bank,Accessories,Yogyakarta,1,435782,435782
2022-10-09,Gaming Mouse,Accessories,Bandung,1,484230,484230
2022-10-09,Laptop Gaming,Electronics,Semarang,2,14821055,29642110
2022-10-09,Smartphone Lite,Electronics,Jakarta,1,4165696,4165696
2022-10-09,Wireless Headphones,Accessories,Jakarta,2,1526300,3052600
2022-10-09,External SSD 1TB,Storage,Jakarta,1,1734458,1734458
2022-10-09,Smartphone Lite,Electronics,Surabaya,1,4043064,4043064
2022-10-09,Smartphone Pro,Electronics,Jakarta,1,12553696,12553696
2022-10-09,"Monitor 27""",Electronics,Medan,1,3179634,3179634
2022-10-09,Laptop Office,Electronics,Surabaya,2,7217918,14435836
2022-10-09,USB Hub,Accessories,Medan,2,297484,594968
2022-10-09,Power Bank,Accessories,Yogyakarta,2,370546,741092
2022-10-09,RAM 16GB,Components,Medan,2,1239442,2478884
2022-10-09,"Monitor 27""",Electronics,Yogyakarta,1,3299836,3299836
2022-10-09,Power Bank,Accessories,Medan,2,394628,789256
2022-10-09,External SSD 1TB,Storage,Surabaya,1,1691161,1691161
2022-10-09,Laptop Gaming,Electronics,Jakarta,1,15145450,15145450
2022-10-09,"Tablet 10""",Electronics,Yogyakarta,2,4616053,9232106
2022-10-09,Smartphone Pro,Electronics,Makassar,1,10855456,10855456
2022-10-09,External SSD 1TB,Storage,Surabaya,1,1638407,1638407
2022-10-09,Laptop Gaming,Electronics,Bandung,4,16362775,65451100
2022-10-09,Gaming Mouse,Accessories,Jakarta,2,464228,928456
2022-10-09,Laptop Office,Electronics,Jakarta,1,8333565,8333565
2022-10-09,RAM 16GB,Components,Makassar,2,1096302,2192604
2022-10-09,Power Bank,Accessories,Semarang,1,368652,368652
2022-10-09,USB Hub,Accessories,Semarang,1,300532,300532
2022-10-09,Wireless Headphones,Accessories,Medan,1,1489461,1489461
2022-10-09,RAM 16GB,Components,Medan,1,1308379,1308379
2022-10-09,Smartphone Lite,Electronics,Semarang,1,4355868,4355868
2022-10-09,External SSD 1TB,Storage,Medan,1,1900659,1900659
2022-10-09,Webcam HD,Accessories,Makassar,2,816336,1632672
2022-10-10,"Monitor 27""",Electronics,Yogyakarta,1,3399324,3399324
2022-10-10,"Tablet 10""",Electronics,Semarang,3,5447087,16341261
2022-10-10,Laptop Gaming,Electronics,Medan,1,15308726,15308726
2022-10-10,Smartphone Lite,Electronics,Bandung,1,4063258,4063258
2022-10-10,RAM 16GB,Components,Bandung,2,1135656,2271312
2022-10-10,Power Bank,Accessories,Semarang,2,363735,727470
2022-10-10,RAM 16GB,Components,Surabaya,1,1306845,1306845
2022-10-10,RAM 16GB,Components,Jakarta,1,1155296,1155296
2022-10-10,"Monitor 27""",Electronics,Jakarta,2,3459812,6919624
2022-10-10,Smartphone Lite,Electronics,Semarang,3,3691711,11075133
2022-10-10,Power Bank,Accessories,Semarang,1,426953,426953
2022-10-10,External SSD 1TB,Storage,Medan,2,1629947,3259894
2022-10-10,Smartphone Pro,Electronics,Surabaya,2,12801577,25603154
2022-10-10,Smart Watch,Electronics,Jakarta,2,2320142,4640284
2022-10-10,External SSD 1TB,Storage,Surabaya,1,1939163,1939163
2022-10-10,"Monitor 27""",Electronics,Yogyakarta,3,3660840,10982520
2022-10-10,Webcam HD,Accessories,Semarang,1,746347,746347
2022-10-10,Gaming Mouse,Accessories,Medan,1,506581,506581
2022-10-10,USB Hub,Accessories,Medan,2,288759,577518
2022-10-10,Smartphone Pro,Electronics,Surabaya,2,11227759,22455518
2022-10-10,Gaming Mouse,Accessories,Makassar,4,535918,2143672
2022-10-10,"Tablet 10""",Electronics,Semarang,1,4903522,4903522
2022-10-10,Mechanical Keyboard,Accessories,Semarang,2,1175650,2351300
2022-10-10,USB Hub,Accessories,Jakarta,2,280193,560386
2022-10-10,Power Bank,Accessories,Bandung,1,390645,390645
2022-10-10,USB Hub,Accessories,Jakarta,2,322297,644594
2022-10-10,USB Hub,Accessories,Semarang,1,291787,291787
2022-10-10,Wireless Headphones,Accessories,Semarang,1,1635481,1635481
2022-10-10,Wireless Headphones,Accessories,Makassar,1,1633892,1633892
2022-10-10,USB Hub,Accessories,Yogyakarta,1,278693,278693
2022-10-10,RAM 16GB,Components,Medan,2,1122554,2245108
2022-10-10,"Monitor 27""",Electronics,Yogyakarta,1,3753871,3753871
2022-10-11,Laptop Office,Electronics,Medan,1,7206998,7206998
2022-10-11,Wireless Headphones,Accessories,Makassar,1,1432161,1432161
2022-10-11,"Tablet 10""",Electronics,Makassar,3,5097628,15292884
2022-10-11,Wireless Headphones,Accessories,Makassar,1,1589779,1589779
2022-10-11,Smartphone Lite,Electronics,Jakarta,2,3706710,7413420
2022-10-11,Smart Watch,Electronics,Bandung,2,2305270,4610540
2022-10-11,Webcam HD,Accessories,Bandung,1,867534,867534
2022-10-11,Webcam HD,Accessories,Jakarta,1,840183,840183
2022-10-11,Gaming Mouse,Accessories,Yogyakarta,3,508977,1526931
2022-10-11,Wireless Headphones,Accessories,Surabaya,1,1580756,1580756
2022-10-11,Smartphone Pro,Electronics,Medan,2,11829250,23658500
2022-10-11,Laptop Office,Electronics,Semarang,3,8413529,25240587
2022-10-11,"Tablet 10""",Electronics,Yogyakarta,2,4871802,9743604
2022-10-11,Laptop Gaming,Electronics,Makassar,3,14232283,42696849
2022-10-11,"Tablet 10""",Electronics,Yogyakarta,2,5229013,10458026
2022-10-11,"Tablet 10""",Electronics,Yogyakarta,1,4919672,4919672
2022-10-11,"Tablet 10""",Electronics,Medan,2,5481377,10962754
2022-10-11,Power Bank,Accessories,Medan,3,387958,1163874
2022-10-11,Laptop Office,Electronics,Makassar,2,8674763,17349526
2022-10-11,"Monitor 27""",Electronics,Bandung,3,3803073,11409219
2022-10-11,Laptop Gaming,Electronics,Jakarta,3,14225558,42676674
2022-10-11,External SSD 1TB,Storage,Semarang,3,1907359,5722077
2022-10-11,Wireless Headphones,Accessories,Semarang,2,1479922,2959844
2022-10-11,Mechanical Keyboard,Accessories,Surabaya,2,1300205,2600410
2022-10-11,Webcam HD,Accessories,Yogyakarta,2,792019,1584038
2022-10-11,RAM 16GB,Components,Makassar,1,1258632,1258632
2022-10-11,RAM 16GB,Components,Jakarta,1,1192072,1192072
2022-10-11,Webcam HD,Accessories,Semarang,3,756448,2269344
2022-10-11,Mechanical Keyboard,Accessories,Makassar,1,1127844,1127844
2022-10-11,RAM 16GB,Components,Jakarta,1,1182103,1182103
2022-10-11,External SSD 1TB,Storage,Medan,2,1891978,3783956
2022-10-11,Smartphone Pro,Electronics,Yogyakarta,1,12252171,12252171
2022-10-12,Smart Watch,Electronics,Surabaya,1,2391163,2391163
2022-10-12,"Monitor 27""",Electronics,Jakarta,4,3487004,13948016
2022-10-12,Smartphone Pro,Electronics,Makassar,1,10906548,10906548
2022-10-12,Gaming Mouse,Accessories,Surabaya,1,531753,531753
2022-10-12,Mechanical Keyboard,Accessories,Yogyakarta,1,1317574,454179
2022-10-12,"Tablet 10""",Electronics,Medan,2,4906879,9813758
2022-10-12,Wireless Headphones,Accessories,Semarang,1,1353289,562780
2022-10-12,Laptop Gaming,Electronics,Bandung,1,14009377,14009377
2022-10-12,Mechanical Keyboard,Accessories,Yogyakarta,3,1236606,3709818
2022-10-12,Smartphone Lite,Electronics,Jakarta,2,4089663,8179326
2022-10-12,Wireless Headphones,Accessories,Surabaya,1,1586359,1586359
2022-10-12,Webcam HD,Accessories,Semarang,1,760621,760621
2022-10-12,Webcam HD,Accessories,Bandung,1,842181,842181
2022-10-12,"Tablet 10""",Electronics,Semarang,5,5187984,25939920
2022-10-12,"Monitor 27""",Electronics,Semarang,1,3375970,3375970
2022-10-12,USB Hub,Accessories,Makassar,1,302729,302729
2022-10-12,Gaming Mouse,Accessories,Surabaya,2,464727,929454
2022-10-12,Wireless Headphones,Accessories,Makassar,1,1485769,1485769
2022-10-12,RAM 16GB,Components,Medan,1,1291487,1291487
2022-10-12,Smartphone Pro,Electronics,Yogyakarta,1,11810859,11810859
2022-10-12,"Monitor 27""",Electronics,Makassar,3,3737696,11213088
2022-10-12,Wireless Headphones,Accessories,Yogyakarta,2,1527076,3054152
2022-10-12,Laptop Office,Electronics,Yogyakarta,3,7507002,22521006
2022-10-12,Wireless Headphones,Accessories,Semarang,2,1524331,3048662
2022-10-12,Laptop Gaming,Electronics,Makassar,1,15017949,15017949
2022-10-12,USB Hub,Accessories,Jakarta,1,293918,293918
2022-10-12,Mechanical Keyboard,Accessories,Bandung,1,1108711,1108711
2022-10-12,"Tablet 10""",Electronics,Semarang,1,4916708,4916708
2022-10-12,Smartphone Lite,Electronics,Bandung,2,3658209,7316418
2022-10-12,Smartphone Lite,Electronics,Surabaya,3,3679015,11037045
2022-10-12,Power Bank,Accessories,Makassar,2,393273,786546
2022-10-12,Webcam HD,Accessories,Makassar,1,768861,768861
2022-10-12,"Monitor 27""",Electronics,Medan,1,3797881,3797881
2022-10-12,Laptop Office,Electronics,Surabaya,2,7801129,15602258
2022-10-12,Laptop Gaming,Electronics,Semarang,1,15773574,15773574
2022-10-12,"Monitor 27""",Electronics,Semarang,2,3521173,7042346
2022-10-13,Smartphone Pro,Electronics,Jakarta,1,11424278,11424278
2022-10-13,Smart Watch,Electronics,Yogyakarta,2,2720952,5441904
2022-10-13,Wireless Headphones,Accessories,Jakarta,2,1509026,3018052
2022-10-13,Webcam HD,Accessories,Bandung,1,853011,853011
2022-10-13,Laptop Office,Electronics,Medan,3,7784073,23352219
2022-10-13,Webcam HD,Accessories,Jakarta,2,736033,1472066
2022-10-13,External SSD 1TB,Storage,Surabaya,2,1862536,3725072
2022-10-13,Smartphone Lite,Electronics,Semarang,2,3606207,7212414
2022-10-13,Gaming Mouse,Accessories,Medan,5,497529,2487645
2022-10-13,Laptop Gaming,Electronics,Surabaya,5,14078405,70392025
2022-10-13,Power Bank,Accessories,Bandung,2,410190,820380
2022-10-13,Smart Watch,Electronics,Surabaya,5,2739709,13698545
2022-10-13,RAM 16GB,Components,Semarang,4,1191456,4765824
2022-10-13,Smartphone Lite,Electronics,Medan,2,4253998,8507996
2022-10-13,"Monitor 27""",Electronics,Bandung,1,3505448,3505448
2022-10-13,USB Hub,Accessories,Makassar,2,299750,599500
2022-10-13,Laptop Office,Electronics,Surabaya,2,8688677,17377354
2022-10-13,External SSD 1TB,Storage,Semarang,3,1940387,5821161
2022-10-13,Webcam HD,Accessories,Semarang,3,845728,2537184
2022-10-13,Laptop Gaming,Electronics,Surabaya,1,14388767,14388767
2022-10-13,"Monitor 27""",Electronics,Makassar,1,3531505,10359333
2022-10-13,Laptop Office,Electronics,Surabaya,2,7558235,15116470
2022-10-13,Power Bank,Accessories,Medan,3,395513,1186539
2022-10-13,"Monitor 27""",Electronics,Yogyakarta,1,3488949,3488949
2022-10-13,Mechanical Keyboard,Accessories,Jakarta,1,1279593,1279593
2022-10-13,Webcam HD,Accessories,Yogyakarta,1,863364,863364
2022-10-13,Power Bank,Accessories,Surabaya,2,393169,786338
2022-10-13,RAM 16GB,Components,Surabaya,1,1084249,1084249
2022-10-13,"Monitor 27""",Electronics,Bandung,5,3753241,18766205
2022-10-13,RAM 16GB,Components,Makassar,1,1121826,1121826
2022-10-13,Webcam HD,Accessories,Semarang,3,819501,2458503
2022-10-13,Power Bank,Accessories,Medan,1,361997,361997
2022-10-13,Mechanical Keyboard,Accessories,Makassar,1,1175881,1175881
2022-10-13,Power Bank,Accessories,Makassar,2,438876,877752
2022-10-13,Mechanical Keyboard,Accessories,Bandung,2,1104166,2208332
2022-10-13,Wireless Headphones,Accessories,Surabaya,3,1477107,4431321
2022-10-14,Smart Watch,Electronics,Medan,1,2702544,2702544
2022-10-14,Mechanical Keyboard,Accessories,Jakarta,4,1288641,5154564
2022-10-14,External SSD 1TB,Storage,Medan,2,1705571,3411142
2022-10-14,Wireless Headphones,Accessories,Semarang,3,1374356,4123068
2022-10-14,"Tablet 10""",Electronics,Yogyakarta,5,5127138,25635690
2022-10-14,Power Bank,Accessories,Yogyakarta,2,386909,773818
2022-10-14,Wireless Headphones,Accessories,Yogyakarta,1,1551625,1551625
2022-10-14,Webcam HD,Accessories,Jakarta,2,725139,1450278
2022-10-14,Power Bank,Accessories,Yogyakarta,2,370671,741342
2022-10-14,Smart Watch,Electronics,Semarang,1,2593186,2593186
2022-10-14,Gaming Mouse,Accessories,Surabaya,1,471237,471237
2022-10-14,"Monitor 27""",Electronics,Medan,3,3750311,11250933
2022-10-14,Gaming Mouse,Accessories,Jakarta,1,455859,455859
2022-10-14,USB Hub,Accessories,Yogyakarta,1,282928,282928
2022-10-14,Power Bank,Accessories,Makassar,3,439884,1319652
2022-10-14,"Monitor 27""",Electronics,Jakarta,1,3453153,3453153
2022-10-14,Power Bank,Accessories,Bandung,2,416237,832474
2022-10-14,External SSD 1TB,Storage,Bandung,1,1685758,1685758
2022-10-14,"Monitor 27""",Electronics,Semarang,4,3576908,14307632
2022-10-14,"Tablet 10""",Electronics,Medan,2,5226106,10452212
2022-10-14,Smartphone Lite,Electronics,Yogyakarta,2,3851581,7703162
2022-10-14,"Monitor 27""",Electronics,Makassar,2,3730227,7460454
2022-10-14,Smart Watch,Electronics,Bandung,1,2551708,2551708
2022-10-14,Mechanical Keyboard,Accessories,Yogyakarta,1,1173389,1173389
2022-10-14,Smart Watch,Electronics,Yogyakarta,3,2528821,7586463
2022-10-14,"Monitor 27""",Electronics,Medan,4,3553732,14214928
2022-10-14,Smartphone Lite,Electronics,Bandung,2,3732428,3439952
2022-10-14,USB Hub,Accessories,Medan,2,294163,588326
2022-10-14,Laptop Office,Electronics,Semarang,1,7749488,7749488
2022-10-14,USB Hub,Accessories,Semarang,1,294054,294054
2022-10-15,"Monitor 27""",Electronics,Medan,4,3487776,13951104
2022-10-15,External SSD 1TB,Storage,Yogyakarta,1,1958513,1958513
2022-10-15,Smartphone Pro,Electronics,Semarang,4,11504823,46019292
2022-10-15,Mechanical Keyboard,Accessories,Bandung,1,1179768,1179768
2022-10-15,USB Hub,Accessories,Yogyakarta,5,317217,1586085
2022-10-15,Mechanical Keyboard,Accessories,Medan,3,1211045,3633135
2022-10-15,"Monitor 27""",Electronics,Surabaya,1,3532919,3532919
2022-10-15,Smart Watch,Electronics,Surabaya,1,2276670,2276670
2022-10-15,External SSD 1TB,Storage,Yogyakarta,2,1763495,3526990
2022-10-15,RAM 16GB,Components,Semarang,2,1144976,2289952
2022-10-15,Smartphone Lite,Electronics,Jakarta,1,4399468,4399468
2022-10-15,Power Bank,Accessories,Medan,4,384668,1538672
2022-10-15,Smartphone Pro,Electronics,Bandung,1,12922791,12922791
2022-10-15,Power Bank,Accessories,Bandung,2,414098,828196
2022-10-15,"Tablet 10""",Electronics,Yogyakarta,1,4840916,4840916
2022-10-15,"Monitor 27""",Electronics,Makassar,2,3530474,7060948
2022-10-15,Smart Watch,Electronics,Bandung,4,2670267,10681068
2022-10-15,RAM 16GB,Components,Bandung,1,1292008,1292008
2022-10-15,Gaming Mouse,Accessories,Surabaya,1,466039,466039
2022-10-15,"Monitor 27""",Electronics,Bandung,1,3387701,3387701
2022-10-15,USB Hub,Accessories,Bandung,1,290113,290113
2022-10-15,Mechanical Keyboard,Accessories,Medan,2,1090090,2180180
2022-10-15,Wireless Headphones,Accessories,Yogyakarta,1,1529471,1529471
2022-10-15,"Monitor 27""",Electronics,Surabaya,2,3748374,7496748
2022-10-15,Laptop Office,Electronics,Yogyakarta,1,7810519,7810519
2022-10-15,Wireless Headphones,Accessories,Yogyakarta,1,1572010,1572010
2022-10-15,"Monitor 27""",Electronics,Medan,1,3589390,3589390
2022-10-15,"Tablet 10""",Electronics,Medan,4,4875648,19502592
2022-10-15,Gaming Mouse,Accessories,Yogyakarta,1,464105,464105
2022-10-15,Power Bank,Accessories,Jakarta,4,416745,1666980
2022-10-15,Webcam HD,Accessories,Medan,1,856730,856730
2022-10-15,Smartphone Pro,Electronics,Semarang,2,12446050,24892100
2022-10-15,"Tablet 10""",Electronics,Semarang,1,4517878,4517878
2022-10-15,Smartphone Lite,Electronics,Surabaya,1,3772986,3772986
2022-10-15,Smartphone Lite,Electronics,Medan,1,3655583,3655583
2022-10-15,Laptop Gaming,Electronics,Medan,1,15211158,15211158
2022-10-15,Smart Watch,Electronics,Surabaya,1,2628238,2628238
2022-10-15,Smartphone Lite,Electronics,Makassar,2,3688463,7376926
2022-10-15,Laptop Gaming,Electronics,Yogyakarta,2,16015013,32030026
2022-10-15,Smart Watch,Electronics,Jakarta,2,2527754,5055508
2022-10-15,USB Hub,Accessories,Surabaya,1,311398,311398
2022-10-15,"Tablet 10""",Electronics,Yogyakarta,3,5471401,16414203
2022-10-15,USB Hub,Accessories,Jakarta,1,275020,275020
2022-10-15,External SSD 1TB,Storage,Medan,4,1944440,7777760
2022-10-15,Smartphone Lite,Electronics,Yogyakarta,3,3700882,11102646
2022-10-15,Smartphone Pro,Electronics,Bandung,2,11743101,23486202
2022-10-15,"Tablet 10""",Electronics,Makassar,1,5351438,5351438
2022-10-15,USB Hub,Accessories,Yogyakarta,1,324375,324375
2022-10-15,Gaming Mouse,Accessories,Bandung,1,500637,500637
2022-10-15,Laptop Office,Electronics,Jakarta,3,8150567,24451701
2022-10-15,"Monitor 27""",Electronics,Jakarta,1,3645703,3645703
2022-10-15,Gaming Mouse,Accessories,Semarang,2,533275,1066550
2022-10-15,Laptop Gaming,Electronics,Surabaya,2,13864533,27729066
2022-10-15,Power Bank,Accessories,Jakarta,1,424805,857081
2022-10-15,Mechanical Keyboard,Accessories,Surabaya,1,1195506,1195506
2022-10-15,"Monitor 27""",Electronics,Yogyakarta,3,3465436,10396308
2022-10-15,External SSD 1TB,Storage,Bandung,1,1772603,1772603
2022-10-15,"Tablet 10""",Electronics,Medan,1,5009211,5009211
2022-10-15,USB Hub,Accessories,Bandung,1,326703,326703
2022-10-15,Mechanical Keyboard,Accessories,Yogyakarta,3,1211568,3634704
2022-10-15,Smartphone Pro,Electronics,Jakarta,4,13087626,52350504
2022-10-16,Power Bank,Accessories,Surabaya,1,417930,417930
2022-10-16,Smart Watch,Electronics,Surabaya,1,2656119,2656119
2022-10-16,Wireless Headphones,Accessories,Yogyakarta,1,1553738,1553738
2022-10-16,Laptop Gaming,Electronics,Semarang,1,15320766,15320766
2022-10-16,Smart Watch,Electronics,Surabaya,1,2532406,2532406
2022-10-16,Webcam HD,Accessories,Surabaya,2,857748,1715496
2022-10-16,USB Hub,Accessories,Semarang,2,319298,638596
2022-10-16,Smart Watch,Electronics,Medan,2,2311144,4622288
2022-10-16,Mechanical Keyboard,Accessories,Surabaya,1,1283661,1283661
2022-10-16,Smart Watch,Electronics,Jakarta,1,2457034,2457034
2022-10-16,Mechanical Keyboard,Accessories,Makassar,3,1140887,3422661
2022-10-16,RAM 16GB,Components,Yogyakarta,1,1288744,1288744
2022-10-16,Laptop Office,Electronics,Yogyakarta,1,7891239,7891239
2022-10-16,"Monitor 27""",Electronics,Yogyakarta,2,3715855,7431710
2022-10-16,Webcam HD,Accessories,Semarang,1,762144,306022
2022-10-16,Smart Watch,Electronics,Semarang,2,2251964,4503928
2022-10-16,Smartphone Pro,Electronics,Semarang,1,11989102,11989102
2022-10-16,Wireless Headphones,Accessories,Yogyakarta,1,1380068,1380068
2022-10-16,Gaming Mouse,Accessories,Yogyakarta,2,525437,1050874
2022-10-16,Smartphone Pro,Electronics,Bandung,1,11462580,11462580
2022-10-16,Laptop Gaming,Electronics,Medan,3,14830936,44492808
2022-10-16,External SSD 1TB,Storage,Bandung,1,1651332,1651332
2022-10-16,External SSD 1TB,Storage,Makassar,4,1723197,6892788
2022-10-16,"Tablet 10""",Electronics,Semarang,1,5281490,5281490
2022-10-16,RAM 16GB,Components,Yogyakarta,1,1116381,1116381
2022-10-16,Smartphone Pro,Electronics,Yogyakarta,1,12353182,12353182
2022-10-16,Smartphone Pro,Electronics,Surabaya,3,13001822,39005466
2022-10-16,"Monitor 27""",Electronics,Yogyakarta,4,3625885,14503540
2022-10-16,Smart Watch,Electronics,Semarang,4,2655510,10622040
2022-10-16,Power Bank,Accessories,Bandung,1,368717,368717
2022-10-16,"Tablet 10""",Electronics,Bandung,1,4750731,4750731
2022-10-16,Smartphone Pro,Electronics,Bandung,3,12946893,38840679
2022-10-16,External SSD 1TB,Storage,Jakarta,2,1877438,3754876
2022-10-16,"Monitor 27""",Electronics,Jakarta,1,3597687,3597687
2022-10-16,"Tablet 10""",Electronics,Yogyakarta,2,5163766,10327532
2022-10-16,Smartphone Pro,Electronics,Bandung,2,11794081,23588162
2022-10-16,RAM 16GB,Components,Yogyakarta,1,1090693,1090693
2022-10-16,Power Bank,Accessories,Yogyakarta,1,422755,422755
2022-10-16,Mechanical Keyboard,Accessories,Jakarta,2,1242891,2485782
2022-10-16,Power Bank,Accessories,Surabaya,1,397824,397824
2022-10-16,Mechanical Keyboard,Accessories,Makassar,1,1295942,1295942
2022-10-16,Laptop Gaming,Electronics,Medan,1,14508478,14508478
2022-10-16,Webcam HD,Accessories,Semarang,2,767091,1534182
2022-10-16,Laptop Office,Electronics,Bandung,1,8596474,8596474
2022-10-16,Power Bank,Accessories,Semarang,2,423759,847518
2022-10-16,"Tablet 10""",Electronics,Makassar,1,5014979,5014979
2022-10-16,External SSD 1TB,Storage,Medan,1,1667064,1667064
2022-10-16,Wireless Headphones,Accessories,Surabaya,2,1414521,2829042
2022-10-17,Mechanical Keyboard,Accessories,Medan,1,1172409,1172409
2022-10-17,Gaming Mouse,Accessories,Semarang,1,533647,1277421
2022-10-17,Laptop Gaming,Electronics,Yogyakarta,3,16349865,49049595
2022-10-17,Mechanical Keyboard,Accessories,Makassar,1,1273352,1273352
2022-10-17,Laptop Office,Electronics,Makassar,2,7804072,15608144
2022-10-17,Webcam HD,Accessories,Bandung,1,846189,846189
2022-10-17,Power Bank,Accessories,Semarang,3,388115,1164345
2022-10-17,Webcam HD,Accessories,Bandung,2,746736,3355931
2022-10-17,Laptop Office,Electronics,Makassar,1,7253429,7253429
